product_code,order_number,quantity
9860536,2820,1
736415,2821,1
132567,2821,1
211203,2824,1
484003,2824,1
740125,2824,1
828615,2824,1
825523,2824,1
842213,2824,3
789929,2824,1
843953,2824,1
855354,2826,1
814792,2830,1
617991,2831,1
877449,2832,1
878564,2832,1
835079,2832,2
103264,2834,12
800783,2835,2
154523,2837,1
833641,2838,1
871556,2838,1
825760,2840,1
211203,2843,1
615473,2844,1
103264,2846,3
632903,2848,10
786475,2851,1
852869,2852,4
864434,2859,1
148917,2861,1
186065,2866,4
131581,2866,6
426847,2870,1
764725,2873,1
877720,2873,2
447689,2873,2
870343,2874,1
786475,2880,1
9512469,2881,1
219652,2884,1
513799,2887,2
216233,2888,3
211203,2889,1
755295,2891,1
211203,2892,1
627125,2893,1
863636,2894,4
211203,2898,1
755296,2900,1
761575,2902,1
880624,2903,4
196478,2903,1
477436,2904,1
410660,2905,2
211203,2905,1
9864091,2909,1
786475,2910,1
805102,2912,1
833792,2914,1
786037,2916,4
103263,2917,5
606096,2919,24
702765,2921,1
831846,2923,3
736832,2923,1
211203,2925,1
211203,2928,1
776945,2929,2
813128,2929,4
813127,2929,2
211203,2930,1
211203,2931,1
196382,2935,5
869244,2937,2
661233,2939,4
786036,2944,1
668555,2948,1
802227,2950,1
713628,2950,1
715884,2954,1
843152,2956,1
755296,2957,1
264882,2959,1
264883,2961,2
787837,2963,1
786037,2965,2
196478,2967,1
786037,2968,2
864434,2970,1
851998,2972,1
786037,2977,4
219622,2978,2
880624,2980,1
870343,2981,1
786037,2983,1
805101,2985,1
211203,2986,1
786036,2988,1
137481,2989,1
9659129,2991,2
786475,2996,1
132839,2999,1
813164,3000,18
159102,3002,2
549669,3003,3
825769,3005,1
832088,3007,1
314142,3008,2
864676,3008,1
815623,3009,1
463004,3009,1
265965,3010,2
690519,3010,1
805101,3012,1
678065,3013,1
786037,3015,4
786037,3017,3
805103,3021,1
762220,3023,1
805100,3024,1
211203,3025,1
857305,3026,1
762185,3026,1
503282,3026,2
859282,3029,1
836023,3031,1
605090,3033,2
813164,3038,9
786475,3041,1
744854,3043,1
689145,3044,1
382223,3046,2
211203,3047,1
129079,3049,1
792497,3055,1
218056,3056,1
625336,3058,6
300210,3058,2
158675,3058,1
191179,3059,1
778125,3060,1
843169,3062,1
727538,3064,1
741294,3066,1
843499,3067,1
812613,3068,2
868200,3068,1
123048,3068,2
627556,3068,1
321962,3069,1
211203,3070,1
644030,3076,1
786037,3078,3
846639,3080,1
852297,3081,1
871822,3081,1
211203,3083,1
745150,3085,1
775767,3087,1
146324,3087,1
9417437,3089,2
797869,3090,1
874494,3092,16
625119,3095,1
497088,3099,5
211203,3103,1
304191,3107,1
742141,3107,1
239233,3107,2
220879,3107,2
211203,3108,1
864675,3112,2
831844,3112,1
845909,3113,1
529388,3115,2
211203,3119,1
786476,3121,1
841811,3126,1
164660,3127,1
392313,3127,1
218056,3127,2
748435,3127,4
843191,3128,1
852869,3132,2
797444,3133,4
663175,3133,1
774505,3133,1
661233,3133,2
172329,3135,1
746504,3136,1
854404,3139,1
622026,3139,1
662542,3139,4
533804,3139,1
790469,3139,1
659072,3140,1
880590,3142,1
842399,3143,1
301506,3144,1
797444,3147,4
661370,3147,1
812050,3147,2
211203,3148,1
853123,3150,2
160017,3152,4
843155,3153,1
814501,3158,2
846504,3159,1
211203,3163,1
856317,3165,1
211203,3166,1
838710,3168,1
859668,3170,1
558972,3170,2
644033,3170,2
789921,3170,1
546442,3172,1
786037,3174,3
211203,3175,1
869450,3175,1
835827,3175,1
715090,3175,1
478751,3175,1
811287,3176,1
702311,3178,1
622277,3178,1
859339,3178,1
124732,3178,2
339640,3178,2
801036,3178,2
416655,3178,1
717892,3179,1
766764,3181,1
211203,3184,1
500182,3185,1
500141,3185,3
129161,3185,1
795288,3185,1
791834,3185,1
654953,3187,2
864664,3189,2
855676,3190,1
805100,3197,2
786037,3199,4
843160,3200,1
211203,3200,1
866997,3202,1
855676,3206,1
211203,3207,1
536837,3209,1
812022,3212,1
762896,3215,1
660251,3216,1
9216593,3219,2
211203,3222,1
736916,3224,1
211203,3226,1
742881,3228,20
211203,3229,1
845909,3231,1
211203,3232,1
211203,3234,1
705503,3235,1
552855,3235,1
821803,3235,1
408165,3235,1
870343,3237,1
211203,3244,1
613212,3244,1
211203,3246,1
9636925,3248,2
802176,3250,6
543144,3255,1
859845,3257,4
860480,3258,2
544795,3258,2
544795,3260,6
211203,3261,1
803659,3263,1
440047,3266,1
9865275,3267,1
786037,3268,2
705503,3271,1
654961,3272,4
795499,3274,1
211203,3276,1
757216,3278,1
795497,3280,2
795655,3280,1
696566,3281,1
848986,3282,1
748435,3286,12
864676,3288,2
407801,3289,1
661178,3289,1
665849,3289,1
705153,3291,1
211203,3297,1
793699,3298,1
868994,3300,1
211203,3304,1
805100,3306,2
211203,3308,1
705503,3310,1
430162,3310,3
736831,3311,2
799666,3312,1
870227,3313,1
814501,3316,1
822334,3321,1
158715,3324,4
658643,3324,2
139250,3325,1
415659,3325,1
329647,3325,1
458891,3325,1
851415,3325,1
663465,3325,1
286190,3325,1
284472,3325,3
544692,3325,1
881650,3325,1
819286,3325,1
659561,3325,1
870696,3325,1
415729,3325,1
705142,3328,3
552962,3329,1
497087,3331,1
828615,3333,2
211203,3335,1
500146,3336,3
800788,3336,1
785643,3337,1
211203,3339,1
703284,3341,1
841811,3342,1
786475,3343,1
786037,3347,2
538962,3348,10
805101,3350,1
211203,3351,1
856681,3353,1
211203,3355,1
527380,3357,2
812050,3357,3
878931,3359,1
866945,3360,1
662541,3362,6
725572,3364,1
786036,3368,2
409557,3369,1
593898,3371,2
718059,3374,2
669177,3376,1
211203,3376,1
786036,3379,2
843153,3380,2
211203,3380,1
872654,3382,1
642881,3383,1
864673,3385,2
786036,3389,1
725903,3391,4
734341,3392,1
852666,3394,1
805101,3398,1
681292,3400,1
9856075,3405,1
736832,3407,2
841519,3410,2
419361,3412,1
761528,3412,1
660439,3412,1
308098,3412,1
308096,3412,1
154481,3412,2
109296,3412,2
740015,3412,1
873217,3415,1
806082,3417,3
786642,3418,1
854176,3420,1
211203,3421,1
654772,3423,1
9512469,3425,2
843164,3427,1
668520,3429,1
260767,3429,1
833676,3429,1
558611,3437,1
415937,3437,1
211203,3437,1
846180,3440,1
192485,3440,1
843588,3440,1
671701,3440,1
776174,3440,1
864193,3440,2
717968,3446,2
455198,3448,2
699657,3450,2
722873,3450,2
791684,3450,2
211203,3453,1
864674,3458,1
864674,3459,1
843191,3468,1
433088,3473,1
859282,3477,1
869164,3477,1
211203,3429,1
786037,3431,1
860411,3433,2
793271,3435,1
843032,3442,3
843032,3443,3
558533,3443,1
805103,3445,1
211203,3456,1
306950,3460,1
211203,3460,1
211203,3463,1
218056,3464,1
781236,3464,1
843191,3465,1
615384,3469,1
846010,3471,1
520405,3478,24
755333,3487,2
549636,3487,2
356725,3487,1
627890,3487,1
690519,3487,1
211203,3492,1
674869,3499,1
652711,3499,1
717615,3499,1
737609,3499,1
736984,3499,1
605448,3500,2
806081,3505,1
881892,3509,1
702765,3510,2
496913,3514,2
860411,3518,1
211203,3529,1
841519,3534,2
790486,3538,2
877115,3545,1
712059,3549,2
654957,3549,2
861156,3551,1
786037,3488,1
831843,3489,1
809066,3497,2
786037,3504,2
869425,3507,1
873775,3515,2
9865250,3519,1
643470,3530,1
107515,3531,8
479650,3531,6
448407,3531,4
635017,3533,2
277337,3536,1
713880,3536,1
734382,3536,1
543501,3536,1
805791,3539,1
852869,3548,3
864662,3550,2
311655,3555,2
211203,3556,1
838065,3559,1
823216,3562,100
736916,3571,1
520812,3573,1
106846,3573,3
229161,3573,1
9874997,3574,1
479650,3554,5
804989,3557,1
870694,3561,1
327481,3561,3
314144,3561,1
463007,3561,2
805100,3564,1
793977,3569,1
805100,3576,1
523820,3584,10
211203,3589,1
864676,3596,2
856290,3601,1
482076,3603,2
789059,3603,1
642716,3603,1
674856,3603,2
376406,3603,2
376408,3603,2
767995,3603,1
453938,3603,1
859256,3608,1
599144,3613,1
866946,3616,3
843157,3621,1
428134,3581,3
705506,3581,3
218056,3581,2
831846,3591,1
673586,3595,2
124760,3595,5
674862,3595,1
762894,3598,2
805101,3600,1
299942,3606,2
211203,3611,1
790965,3615,1
219622,3620,1
805100,3626,1
736916,3631,2
852869,3637,2
492232,3637,2
794068,3642,1
843226,3647,1
843943,3658,1
218049,3662,3
477167,3662,1
211203,3663,1
835268,3667,1
819286,3669,1
301982,3632,1
215418,3636,1
806059,3641,2
843032,3645,2
500230,3649,1
864675,3656,5
690519,3659,20
793861,3664,1
880568,3670,1
852869,3672,1
864433,3675,1
659901,3676,2
859843,3682,1
859844,3682,4
786036,3683,1
843157,3687,1
630934,3688,3
625196,3694,1
631338,3694,1
818690,3694,1
211203,3696,1
211203,3701,1
710087,3704,1
843155,3706,1
843489,3707,1
211203,3710,1
708114,3714,1
805102,3716,1
630902,3720,1
402483,3669,2
804387,3678,3
736369,3678,1
321347,3680,1
265383,3680,1
498995,3684,1
211203,3689,1
307019,3692,2
614444,3695,1
480555,3695,2
501186,3695,1
375423,3695,1
211203,3699,1
550484,3703,1
873776,3708,1
801609,3712,1
710088,3715,2
786037,3717,2
525792,3722,18
835071,3731,2
177354,3733,1
869425,3743,1
668555,3745,2
520707,3746,3
211203,3723,1
384247,3738,1
737711,3740,1
549996,3742,1
211203,3754,1
124684,3758,1
843225,3759,1
536960,3760,10
536959,3760,10
841561,3761,1
211203,3766,1
713909,3770,1
824553,3772,1
259045,3774,1
799056,3777,1
431173,3777,2
776878,3777,1
404236,3777,1
745156,3777,2
880590,3778,1
211203,3782,1
819286,3785,1
699788,3785,1
674862,3788,2
843160,3787,10
826884,3789,1
104725,3789,1
752613,3792,1
842696,3795,1
124715,3796,1
215739,3798,1
608855,3799,2
215739,3799,1
859842,3799,1
691090,3800,12
124715,3803,1
734341,3805,1
778125,3809,1
798142,3813,1
819747,3806,1
124705,3813,1
683698,3814,1
219652,3814,1
356766,3816,1
871284,3817,1
809088,3823,1
764764,3823,1
691102,3823,2
805101,3824,18
211203,3826,1
746060,3827,3
239234,3830,4
284806,3830,2
393172,3830,2
476874,3829,1
239233,3830,4
859645,3830,1
201441,3830,1
211203,3832,1
796068,3834,2
776950,3838,1
746060,3841,3
619083,3843,4
619092,3843,2
619082,3843,6
619087,3843,2
619090,3843,2
820450,3846,1
211203,3846,1
211203,3849,1
752951,3854,1
745149,3854,1
769386,3850,1
638754,3854,1
614785,3854,1
762338,3854,1
335713,3855,1
762896,3863,2
786037,3864,8
806082,3866,2
877119,3867,1
329041,3870,1
637881,3870,4
813812,3872,2
226577,3872,6
673582,3873,1
253814,3872,2
158675,3872,1
207324,3873,1
715329,3873,1
159780,3874,8
500233,3875,1
737204,3876,1
797969,3878,1
542624,3878,1
838191,3878,1
778692,3878,1
511283,3880,2
501681,3880,2
825214,3880,1
426592,3882,1
750419,3882,1
737711,3882,1
113956,3882,1
256452,3891,1
852869,3893,4
843033,3895,2
688809,3897,1
528589,3896,1
211203,3897,1
808975,3899,1
498641,3899,1
696125,3899,1
786036,3898,4
743729,3899,1
705506,3899,1
815655,3899,1
465489,3902,2
715345,3902,2
211203,3902,1
465493,3902,2
873217,3903,1
762064,3907,1
211203,3905,1
819286,3912,1
849306,3911,1
665970,3912,1
211203,3914,1
353124,3915,1
804707,3917,1
707749,3918,1
711400,3921,1
838568,3920,1
9636957,3923,1
211203,3924,1
830982,3929,2
622278,3929,1
736916,3933,1
866939,3938,1
513101,3941,2
259837,3941,3
661178,3941,1
298192,3942,2
805101,3946,1
814228,3945,1
795443,3952,1
492239,3953,2
211203,3954,1
785180,3956,1
843495,3963,1
607973,3961,5
654960,3969,1
770474,3966,1
654961,3969,1
798851,3971,4
668409,3971,1
9827045,3971,1
805102,3972,2
596965,3971,2
668417,3971,1
513808,3971,1
831847,3974,1
831843,3974,1
193755,3977,4
558706,3977,2
673500,3977,1
877638,3977,1
610360,3977,2
723703,3977,1
835902,3981,1
852869,3982,2
871318,3984,1
594064,3985,4
859441,3989,1
819623,3994,1
846156,3994,1
868440,3994,1
792192,3994,1
506562,3994,1
723570,3994,1
854551,3994,1
819623,3995,1
868440,3995,1
507886,3994,1
854277,3994,1
547959,3994,2
278785,3994,1
660473,3994,1
594309,3994,1
854858,3994,2
854277,3995,1
872687,3999,1
224779,4001,1
500151,4001,1
529148,4001,1
188207,4001,1
478696,4001,1
224778,4001,1
529146,4001,1
300022,4001,1
776195,4007,1
618569,4007,1
137441,4007,2
218056,4007,1
762867,4011,2
859282,4012,1
180597,4014,1
713879,4015,1
625336,4015,2
878751,4020,1
560913,4023,3
852869,4025,2
197145,4029,1
124728,4031,3
838568,4028,1
594791,4030,1
877137,4034,1
696006,4037,2
712312,4037,1
776442,4041,1
455185,4041,2
719974,4039,1
739047,4041,2
484129,4041,1
658359,4049,1
528481,4048,1
858949,4049,1
836081,4052,1
211203,4057,1
211203,4059,1
661227,4063,2
661233,4063,2
211203,4069,1
100797,4071,1
629054,4071,1
838724,4074,1
704831,4073,2
418038,4074,1
786176,4075,3
847243,4075,1
377011,4075,15
704831,4076,1
608512,4075,1
842215,4075,2
739050,4075,1
812613,4078,1
211203,4082,1
453219,4086,10
443975,4086,20
861010,4090,1
606716,4094,2
750882,4097,1
124773,4097,1
723861,4097,2
818640,4097,1
744353,4097,1
124728,4097,2
790170,4097,1
181260,4097,1
663466,4098,1
880212,4098,1
663465,4098,1
479647,4098,1
869450,4100,1
750876,4102,20
675573,4107,1
704920,4112,1
662596,4112,1
9835836,4114,1
9216593,4111,1
492232,4112,2
124705,4112,1
428976,4115,2
211203,4116,1
775663,4117,3
211203,4119,1
211203,4118,1
536837,4120,1
880456,4123,1
843495,4129,1
9627354,4134,1
842696,4136,1
211203,4139,1
211203,4141,1
809029,4142,2
211203,4142,1
211203,4145,1
343632,4147,1
805100,4149,2
269971,4151,2
802175,4154,1
802177,4154,2
718011,4154,1
224776,4154,1
881118,4154,1
174944,4154,1
878541,4156,1
813379,4157,1
507296,4159,1
714122,4159,1
211203,4160,1
859537,4161,1
778125,4163,1
617991,4164,1
877334,4167,1
687552,4166,1
382224,4170,1
741879,4172,1
211203,4172,1
760532,4175,1
410427,4179,1
104725,4181,1
224776,4181,1
812027,4181,1
129180,4181,1
718290,4181,1
642799,4181,1
831846,4184,3
520405,4185,2
712312,4191,1
711850,4192,1
498641,4192,1
668414,4192,1
853046,4191,1
535694,4192,2
699574,4192,1
668415,4192,1
507296,4195,1
239235,4198,1
815742,4198,1
764701,4198,1
503694,4202,4
859281,4199,3
211203,4202,1
498814,4204,1
842091,4207,1
736916,4206,1
538962,4208,1
835229,4211,1
848865,4210,1
382223,4214,2
211203,4214,1
864888,4216,2
831846,4217,1
842463,4218,1
794017,4220,1
880624,4221,1
560570,4223,1
148966,4223,1
211203,4225,1
852869,4226,1
625119,4227,1
644208,4228,2
827282,4229,1
776952,4229,1
824553,4229,1
847349,4229,1
875084,4229,1
826840,4229,1
827165,4229,1
680992,4228,6
554393,4228,2
777856,4229,1
873217,4229,1
867199,4229,1
877392,4229,1
826837,4229,1
877306,4229,1
861368,4229,1
501217,4231,1
736916,4232,1
607976,4235,8
211203,4239,1
685030,4247,1
443975,4248,2
638750,4249,4
805791,4252,1
841519,4253,1
805102,4254,3
137441,4256,1
337872,4256,1
842215,4256,1
662921,4256,1
669177,4260,1
478751,4260,2
713401,4261,1
713401,4263,1
816714,4262,1
771680,4267,1
468440,4267,1
211203,4264,1
846427,4267,2
855031,4267,1
814563,4269,1
778156,4269,1
843036,4271,3
843028,4271,2
843035,4271,1
690789,4275,1
215418,4277,1
343635,4276,1
285044,4278,2
537114,4281,1
786642,4288,1
723040,4287,1
593677,4291,1
593678,4291,1
836085,4294,2
9216593,4295,1
211203,4299,1
561670,4302,4
355510,4305,2
9825042,4308,1
9825042,4309,1
247664,4314,4
751654,4313,2
775815,4316,1
211203,4319,1
786476,4320,1
736916,4325,1
681007,4327,1
805101,4328,1
211203,4328,1
779054,4330,2
497088,4331,4
542633,4333,2
376406,4338,5
868108,4338,1
625043,4338,1
674861,4338,2
762185,4338,1
594309,4338,2
838724,4339,1
667931,4339,1
264884,4340,1
264886,4340,1
769386,4342,1
218417,4345,1
453629,4351,1
211203,4352,1
555920,4356,1
874681,4356,1
875655,4356,1
759510,4356,1
504740,4358,4
660698,4358,1
290455,4358,2
555874,4361,1
218052,4359,5
691090,4363,12
785168,4365,6
211203,4365,1
790418,4369,2
711834,4369,1
843496,4371,1
757988,4373,1
159105,4375,2
383569,4376,1
750552,4379,5
705153,4384,1
696634,4389,3
150600,4385,4
683493,4390,1
883386,4391,1
211203,4399,1
337476,4402,1
641257,4403,18
641257,4404,20
471934,4406,1
787638,4406,6
211203,4406,1
448407,4408,3
417273,4408,6
665869,4408,3
354889,4408,1
194891,4409,1
122552,4411,1
859842,4413,2
800944,4415,3
739229,4418,3
614155,4418,1
778503,4421,2
776939,4421,1
776940,4421,1
739228,4418,1
631665,4421,1
847228,4422,1
818592,4422,1
402622,4422,2
842162,4423,2
861010,4425,1
211203,4427,1
718394,4428,1
477246,4430,1
477551,4430,1
805101,4432,2
9874997,4435,1
790384,4436,1
9835838,4435,1
833909,4435,1
547909,4439,38
443975,4440,14
211203,4442,1
451626,4445,1
382223,4443,1
211203,4453,1
864676,4455,1
797869,4457,1
9512502,4458,2
612977,4461,6
791814,4463,1
646791,4463,1
859339,4463,1
211203,4466,1
132518,4468,1000
871821,4471,1
835599,4471,1
846304,4471,1
835602,4471,1
786475,4473,1
751608,4479,6
211203,4480,1
,19625,1
,106944,1
,115768,1
,120726,1
,126689,1
,136134,1
,143792,1
,816789,1
,254740,1
,830442,1
,817695,1
,839718,1
,844609,1
,846622,1
,850007,1
,854610,1
,820319,1
,823495,1
,367706,1
,370306,1
,376038,1
,259830,1
,382498,1
,386648,1
,388254,1
,392801,1
,397141,1
,402146,1
,428752,1
,432523,1
,330300,1
,523,1
,109093,1
,116489,1
,123173,1
,130562,1
,253704,1
,145042,1
,824671,1
,827041,1
,831474,1
,255667,1
,840687,1
,818271,1
,847349,1
,851042,1
,819384,1
,820319,1
,815670,1
,258053,1
,371054,1
,377680,1
,379714,1
,383731,1
,387007,1
,389015,1
,393435,1
,400404,1
,361827,1
,429167,1
20066308377,59,1
20066308384,73,1
481943,152,3
297331,198,2
801524,254,1
11192550693,298,2
20066308377,89,1
11192550808,221,1
987654,25,1
473350,234,1
20066308377,72,1
20066308377,77,3
816430,154,1
membership_product,201,1
20066308377,76,1
856730,221,1
11192550235,38,1
545362,234,3
200167,126,1
20066308384,80,1
525836,170,3
membership_product,214,1
20066308384,82,1
525836,171,3
515000,216,1
150017,221,1
membership_product,714,1
296650,221,1
membership_product,676,1
20066308384,49,1
200167,119,1
515000,187,1
membership_product,275,1
515000,215,1
membership_product,120,1
8925107675,1,1
20066308377,90,1
861367,258,1
349032,469,1
20066308377,129,1
15286207654,7,2
20066308377,92,10
525836,172,3
20066308391,226,1
861367,259,1
100689,672,1
515000,138,1
20066308377,60,4
200167,125,2
853219,192,2
membership_product,276,1
membership_product,405,1
20066308377,64,2
465696,136,1
695439,192,1
membership_product,239,1
20066308377,181,1
15286207678,9,1
777988,476,3
membership_product,564,1
102899,181,1
115626,204,1
11192550693,11,5
465696,173,1
11192550082,37,4
membership_product,190,1
20066308384,65,1
802236,137,2
717941,193,3
465696,245,1
102899,191,1
20066308384,68,2
membership_product,194,1
membership_product,290,1
777988,478,2
membership_product,205,1
987654,16,1
20066308384,100,1
717941,231,2
777988,481,2
membership_product,895,1
123456,18,1
717941,175,1
820443,232,2
membership_product,270,1
membership_product,680,1
membership_product,747,1
11192418252,58,1
membership_product,191,1
20066308377,66,1
membership_product,151,1
240530,197,2
11192550082,54,10
20066308377,71,2
835072,152,2
820443,198,2
11192550693,297,2
membership_product,942,1
membership_product,946,1
membership_product,930,1
membership_product,910,1
membership_product,911,1
843191,487,1
211203,499,1
835140,503,7
211203,509,1
211203,512,1
211203,524,1
211203,526,1
211203,528,1
211203,530,1
211203,557,1
211203,559,1
211203,563,1
211203,565,1
211203,567,1
211203,575,1
211203,579,1
211203,594,1
164735,598,6
211203,611,1
211203,618,1
211203,627,1
211203,628,1
785464,638,1
211203,649,1
211203,651,1
211203,658,1
211203,662,1
103264,678,6
211203,680,1
211203,688,1
211203,692,1
211203,696,1
786540,698,1
211203,706,1
843491,715,5
211203,722,1
211203,724,1
211203,728,1
211203,732,1
211203,740,1
864888,746,1
211203,769,1
211203,771,1
211203,788,1
211203,790,1
211203,799,1
556255,803,2
523851,803,2
796124,808,1
211203,809,1
211203,830,1
857305,833,1
860748,833,1
859281,844,1
194993,848,1
839045,851,2
211203,852,1
718563,863,1
211203,865,1
211203,872,1
211203,874,1
211203,876,1
715295,885,1
752472,885,1
132578,885,1
211203,889,1
343635,895,1
211203,897,1
811283,903,1
211203,905,1
211203,913,1
768067,925,1
428134,925,1
854630,925,1
124716,925,2
124732,925,2
785192,928,4
211203,933,1
732644,936,4
211203,941,1
211203,943,1
211203,948,1
211203,953,1
717895,957,3
211203,965,1
211203,978,1
833406,980,1
783126,986,1
211203,987,1
103264,989,12
211203,999,1
159102,1008,2
833813,1011,1
211203,1015,1
211203,1017,1
104725,1021,1
669176,1034,6
681007,1034,6
211203,1040,1
859281,1045,3
125458,1045,5
103267,1048,12
681731,1052,5
211203,1064,1
211203,1068,1
211203,1081,1
790212,1083,1
722634,1086,1
211203,1094,1
211203,1098,1
864664,1111,1
211203,1116,1
865080,1118,1
865080,1119,1
211203,1123,1
622796,1127,4
211203,1131,1
607975,1133,8
211203,1138,1
211203,1147,1
211203,1149,1
525014,1151,1
211203,1158,1
785195,1166,1
864576,1182,1
864576,1188,1
211203,1196,1
690260,1197,1
248089,1197,2
864576,1197,1
211203,1224,1
678117,1226,1
873692,1231,1
211203,1232,1
864622,1238,1
211203,1242,1
678115,1244,1
789056,1248,1
211203,1250,1
518207,1256,2
861164,1260,1
211203,1268,1
124685,1279,1
439327,1286,24
211203,1288,1
211203,1290,1
211203,1293,1
615382,1298,1
